bill_type,bill_year,bill_congress,rouge_l,rouge_1,rouge_2,rouge_3,bleu_score
s,112,2810,0.442857143,0.533333333,0.425837321,0.350961538,0.697613262
s,112,2811,0.44549763,0.535545024,0.428571429,0.354066986,0.702449403
s,112,2812,0.447058824,0.536470588,0.425531915,0.346793349,0.693097729
s,112,2813,0.565420561,0.747663551,0.643192488,0.556603774,0.642803963
s,112,2814,0.423236515,0.572614108,0.5625,0.548117155,0.658830301
s,112,2815,0.414937759,0.572614108,0.5625,0.548117155,0.665075837
s,112,2816,0.369047619,0.583333333,0.565737052,0.544,0.648506007
s,112,2817,0.387096774,0.565464896,0.556190476,0.543021033,0.658404728
s,112,2818,0.367346939,0.485714286,0.471311475,0.452674897,0.677014954
s,112,2819,0.357414449,0.498098859,0.484732824,0.46743295,0.685932966
s,112,2820,0.37258348,0.509666081,0.49382716,0.474336283,0.65073076
s,112,2821,0.421875,0.58203125,0.549019608,0.503937008,0.675373252
s,112,2822,0.422131148,0.586065574,0.547325103,0.504132231,0.682348772
s,112,2823,0.412556054,0.596412556,0.554054054,0.515837104,0.689155781
s,112,2824,0.455696203,0.607594937,0.559796438,0.516624041,0.69501503
s,112,2825,0.456140351,0.606516291,0.559193955,0.516455696,0.705641267
s,112,2826,0.465473146,0.608695652,0.560411311,0.516795866,0.702607464
s,112,2827,0.456575682,0.605459057,0.548628429,0.501253133,0.698247745
s,112,2828,0.423664122,0.580152672,0.551724138,0.511538462,0.666529563
s,112,2829,0.423076923,0.580769231,0.552123552,0.511627907,0.667630359
s,112,282,0.503286385,0.661032864,0.592662277,0.508953817,0.479144109
s,112,2830,0.480376766,0.609105181,0.548031496,0.492890995,0.652994206
s,112,2831,0.442307692,0.581730769,0.560386473,0.5,0.702755148
s,112,2832,0.394067797,0.474576271,0.463829787,0.444444444,0.717811981
s,112,2833,0.421900161,0.579710145,0.462035541,0.421393841,0.603872899
s,112,2834,0.246808511,0.298817967,0.268812115,0.219801042,0.386258437
s,112,2835,0.47008547,0.876068376,0.665236052,0.504310345,0.586896483
s,112,2836,0.390455531,0.472885033,0.45751634,0.437636761,0.698854414
s,112,2837,0.387096774,0.487903226,0.473684211,0.455284553,0.680843028
s,112,2838,0.592074592,0.722610723,0.655737705,0.574117647,0.661158218
s,112,2839,0.411538462,0.565384615,0.555984556,0.542635659,0.693490307
s,112,283,0.190274841,0.202959831,0.178343949,0.140724947,0.799297545
s,112,2840,0.415441176,0.5625,0.553505535,0.537037037,0.686589048
s,112,2841,0.342105263,0.462406015,0.354716981,0.234848485,0.694020016
s,112,2842,0.339622642,0.532494759,0.467368421,0.389006342,0.697155059
s,112,2843,0.358862144,0.472647702,0.457142857,0.437086093,0.719852572
s,112,2844,0.351851852,0.488888889,0.360594796,0.231343284,0.689155781
s,112,2845,0.421052632,0.615984405,0.481409002,0.424361493,0.651030291
s,112,2846,0.631799163,0.690376569,0.638655462,0.624472574,0.59318275
s,112,2847,0.435351882,0.612111293,0.49589491,0.438220758,0.628716715
s,112,2848,0.349056604,0.58490566,0.417061611,0.347619048,0.655491361
s,112,2849,0.361022364,0.514376997,0.41025641,0.376205788,0.623535559
s,112,284,0.289230769,0.301538462,0.287037037,0.253869969,0.69818814
s,112,2850,0.634799235,0.68833652,0.637236084,0.628131021,0.618846381
s,112,2851,0.634615385,0.688461538,0.640926641,0.627906977,0.609927786
s,112,2852,0.319078947,0.407894737,0.396039604,0.380794702,0.701333998
s,112,2853,0.440506329,0.587341772,0.575063613,0.557544757,0.694586669
s,112,2854,0.447688564,0.583941606,0.572127139,0.555282555,0.68225704
s,112,2855,0.440506329,0.587341772,0.575063613,0.557544757,0.694586669
s,112,2856,0.444444444,0.589147287,0.576623377,0.558746736,0.697613262
s,112,2857,0.392920354,0.601769912,0.593250444,0.581105169,0.678364941
s,112,2858,0.38150289,0.710982659,0.604651163,0.520467836,0.668740305
s,112,2859,0.441269841,0.565079365,0.557324841,0.546325879,0.696959147
s,112,285,0.157009346,0.171962617,0.161350844,0.128060264,0.807668294
s,112,2860,0.387096774,0.4971537,0.48,0.458891013,0.708452376
s,112,2861,0.422604423,0.702702703,0.607407407,0.53101737,0.690695274
s,112,2862,0.383928571,0.46875,0.452914798,0.432432432,0.705417147
s,112,2863,0.42,0.705,0.618090452,0.54040404,0.693097729
s,112,2864,0.41813602,0.705289673,0.617721519,0.539440204,0.694314762
s,112,2865,0.34137931,0.513793103,0.501730104,0.486111111,0.680755137
s,112,2866,0.358208955,0.43880597,0.428143713,0.414414414,0.708306288
s,112,2867,0.33015873,0.434920635,0.423566879,0.405750799,0.699292247
s,112,2868,0.418426104,0.568138196,0.554913295,0.526112186,0.681902159
s,112,2869,0.447513812,0.555248619,0.548476454,0.538888889,0.672042827
s,112,286,0.268211921,0.28807947,0.272425249,0.24,0.722656881
s,112,2870,0.443148688,0.556851312,0.543859649,0.527859238,0.67648264
s,112,2871,0.446115288,0.586466165,0.574307305,0.556962025,0.686589048
s,112,2872,0.430493274,0.582959641,0.563063063,0.529411765,0.681245536
s,112,2873,0.354131535,0.42158516,0.41285956,0.397283531,0.680374933
s,112,2874,0.146179402,0.159468439,0.016666667,0.006688963,0.411427809
s,112,2875,0.64167916,0.683658171,0.640601504,0.636500754,0.565911926
s,112,2876,0.637010676,0.68683274,0.632142857,0.630824373,0.590820098
s,112,2877,0.623467601,0.686514886,0.622144112,0.60670194,0.5889728
s,112,2878,0.636042403,0.685512367,0.634751773,0.622775801,0.595224554
s,112,2879,0.526315789,0.662768031,0.583170254,0.495088409,0.642542926
s,112,287,0.153535354,0.173737374,0.154158215,0.109979633,0.799751305
s,112,2880,0.524654832,0.65877712,0.586138614,0.508946322,0.639864438
s,112,2881,0.445475638,0.547563805,0.428904429,0.337236534,0.69501503
s,112,2882,0.388777555,0.488977956,0.474849095,0.456565657,0.692148927
s,112,2883,0.542608696,0.664347826,0.596858639,0.521891419,0.614006475
s,112,2885,0.416067146,0.579136691,0.542617047,0.485576923,0.426288559
s,112,2886,0.344463972,0.414762742,0.405643739,0.385840708,0.710084139
